round,test_loss
1,2039.7332763671875
2,1955.9290771484375
3,1931.3280029296875
4,1909.1455078125
5,1897.0450439453125
6,1891.7760009765625
7,1884.41357421875
8,1880.736328125
9,1885.09912109375
10,1883.10302734375
11,1879.92919921875
12,1879.742431640625
13,1883.5343017578125
14,1889.86083984375
15,1887.72509765625
