round,test_loss
1,2034.9493408203125
2,1946.617431640625
3,1919.448974609375
4,1907.308837890625
5,1895.655029296875
6,1894.322021484375
7,1888.41162109375
8,1892.8692626953125
9,1890.1033935546875
10,1886.93310546875
