round,test_loss
1,2099.271728515625
2,1984.16650390625
3,1957.6922607421875
4,1934.3126220703125
5,1918.2701416015625
6,1915.409912109375
7,1900.58984375
8,1893.70361328125
9,1888.7001953125
10,1886.29296875
11,1884.29833984375
12,1879.1793212890625
13,1878.596435546875
14,1879.4378662109375
15,1875.16162109375
16,1879.7293701171875
17,1877.2744140625
