epoch,train_loss,test_loss
1,1156.0155029296875,2991.309326171875
2,934.3444213867188,2557.00390625
3,845.2489624023438,2428.71728515625
4,803.666748046875,2368.856689453125
5,779.3023681640625,2322.29833984375
6,762.8248291015625,2298.69970703125
7,751.79443359375,2286.82080078125
8,743.0679931640625,2281.285888671875
9,736.8902587890625,2272.431640625
10,730.6160888671875,2265.95947265625
11,725.0241088867188,2261.37646484375
12,719.719970703125,2255.99755859375
13,714.3370971679688,2244.29296875
14,709.0187377929688,2234.1923828125
15,704.3040771484375,2228.796875
16,699.6600341796875,2225.05322265625
17,695.4627685546875,2218.33251953125
18,691.80908203125,2216.494140625
19,688.8278198242188,2212.4072265625
20,685.71630859375,2208.37451171875
21,682.4867553710938,2201.11474609375
22,679.0264282226562,2200.30224609375
23,676.3217163085938,2200.156982421875
24,672.7998657226562,2197.470947265625
25,670.6820678710938,2194.5576171875
26,667.5567626953125,2192.28564453125
27,665.1663208007812,2192.7451171875
28,664.1925048828125,2191.35888671875
29,662.0708618164062,2192.31201171875
30,660.8091430664062,2193.3779296875
31,659.1309814453125,2186.822509765625
32,658.8135375976562,2187.7177734375
33,657.4674682617188,2194.444580078125
34,655.5307006835938,2196.8916015625
35,654.586669921875,2194.099609375
36,653.4140625,2192.889404296875
37,652.1497802734375,2192.6748046875
38,651.3907470703125,2191.603515625
39,650.5286865234375,2194.1240234375
40,649.2801513671875,2194.668701171875
41,648.4825439453125,2191.373779296875
